Date,Close,Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI 14
2014-07-23,1987.01,,0.0,-0.0,,,,
2014-07-24,1987.98,0.9700000000000273,0.9700000000000273,-0.0,,,,
2014-07-25,1978.34,-9.6400000000001,0.0,9.6400000000001,,,,
2014-07-28,1978.91,0.5700000000001637,0.5700000000001637,-0.0,,,,
2014-07-29,1969.95,-8.960000000000036,0.0,8.960000000000036,,,,
2014-07-30,1970.07,0.11999999999989086,0.11999999999989086,-0.0,,,,
2014-07-31,1930.67,-39.399999999999864,0.0,39.399999999999864,,,,
2014-08-01,1925.15,-5.519999999999982,0.0,5.519999999999982,,,,
2014-08-04,1938.99,13.839999999999918,13.839999999999918,-0.0,,,,
2014-08-05,1920.21,-18.779999999999973,0.0,18.779999999999973,,,,
2014-08-06,1920.24,0.029999999999972715,0.029999999999972715,-0.0,,,,
2014-08-07,1909.57,-10.670000000000073,0.0,10.670000000000073,,,,
2014-08-08,1931.59,22.019999999999982,22.019999999999982,-0.0,,,,
2014-08-11,1936.92,5.330000000000155,5.330000000000155,-0.0,3.0628571428571507,6.640714285714288,0.4612240507690663,31.564225248435818
2014-08-12,1933.75,-3.1700000000000728,0.0,3.1700000000000728,3.0628571428571507,6.8671428571428645,0.44601622633659316,30.844482808229074
2014-08-13,1946.72,12.970000000000027,12.970000000000027,-0.0,3.920000000000008,6.8671428571428645,0.5708342001248186,36.339557674480226
2014-08-14,1955.18,8.460000000000036,8.460000000000036,-0.0,4.524285714285725,6.178571428571429,0.7322543352601173,42.27175654030972
2014-08-15,1955.06,-0.12000000000011823,0.0,0.12000000000011823,4.483571428571428,6.187142857142866,0.724659432001846,42.017537987817086
2014-08-18,1971.74,16.680000000000064,16.680000000000064,-0.0,5.675000000000003,5.547142857142863,1.0230491887715678,50.569664566227466
2014-08-19,1981.6,9.8599999999999,9.8599999999999,-0.0,6.37071428571429,5.547142857142863,1.1484676796291522,53.45519928079112
2014-08-20,1986.51,4.910000000000082,4.910000000000082,-0.0,6.721428571428581,2.7328571428571586,2.45948771562989,71.09398609851911
2014-08-21,1992.37,5.8599999999999,5.8599999999999,-0.0,7.140000000000002,2.3385714285714454,3.053145998778232,75.3278070836472
2014-08-22,1988.4,-3.9699999999998,0.0,3.9699999999998,6.15142857142858,2.6221428571428596,2.3459547807137033,70.11316453635106
2014-08-25,1997.92,9.519999999999982,9.519999999999982,-0.0,6.831428571428579,1.2807142857142904,5.334076965978793,84.21238002993745
2014-08-26,2000.02,2.099999999999909,2.099999999999909,-0.0,6.979285714285717,1.2807142857142904,5.449525934188493,84.49498443445171
2014-08-27,2000.12,0.09999999999990905,0.09999999999990905,-0.0,6.986428571428568,0.5185714285714279,13.472451790633619,93.09032073855525
2014-08-28,1996.74,-3.3799999999998818,0.0,3.3799999999998818,5.413571428571426,0.7599999999999909,7.123120300751961,87.68945967835255
2014-08-29,2003.37,6.629999999999882,6.629999999999882,-0.0,5.5064285714285495,0.7599999999999909,7.245300751879757,87.87187963068514
2014-09-02,2002.28,-1.0899999999999181,0.0,1.0899999999999181,5.5064285714285495,0.6114285714285513,9.005841121495587,90.0058377116173
2014-09-03,2000.72,-1.5599999999999454,0.0,1.5599999999999454,4.579999999999976,0.7228571428571188,6.335968379446818,86.36853448275895
2014-09-04,1997.65,-3.0699999999999363,0.0,3.0699999999999363,3.975714285714259,0.9421428571428285,4.2198635329796295,80.84241103848984
2014-09-05,2007.71,10.059999999999945,10.059999999999945,-0.0,4.694285714285684,0.9335714285713915,5.028309104820366,83.41160045691123
2014-09-08,2001.54,-6.170000000000073,0.0,6.170000000000073,3.5028571428571076,1.3742857142856824,2.548856548856582,71.82190978324573
2014-09-09,1988.44,-13.099999999999909,0.0,13.099999999999909,2.7985714285714005,2.309999999999962,1.2115027829313623,54.78187919463103
2014-09-10,1995.69,7.25,7.25,-0.0,2.965714285714252,2.309999999999962,1.283858998144719,56.21445978878973
2014-09-11,1997.45,1.759999999999991,1.759999999999991,-0.0,2.6728571428571155,2.309999999999962,1.1570810142238785,53.64105504587172
2014-09-12,1985.54,-11.910000000000082,0.0,11.910000000000082,2.6728571428571155,2.877142857142839,0.9289970208540181,48.15958815958806
2014-09-15,1984.13,-1.4099999999998545,0.0,1.4099999999998545,1.992857142857117,2.9778571428571143,0.669225233869031,40.09196723667185
2014-09-16,1998.98,14.849999999999909,14.849999999999909,-0.0,2.9035714285714027,2.9778571428571143,0.9750539697769256,49.36847218848678
2014-09-17,2001.57,2.589999999999918,2.589999999999918,-0.0,3.081428571428546,2.9778571428571143,1.0347805229071734,50.854650477425466
2014-09-18,2011.36,9.789999999999964,9.789999999999964,-0.0,3.7807142857142577,2.7364285714285512,1.3816235969720698,58.01183691363437
2014-09-19,2010.4,-0.959999999999809,0.0,0.959999999999809,3.307142857142838,2.8049999999999664,1.1790170613700097,54.10774804253842
2014-09-22,1994.29,-16.110000000000127,0.0,16.110000000000127,3.307142857142838,3.877857142857124,0.8528274083624968,46.028432249726585
2014-09-23,1982.77,-11.519999999999982,0.0,11.519999999999982,3.307142857142838,4.589285714285698,0.7206225680933835,41.88150158299406
2014-09-24,1998.3,15.529999999999973,15.529999999999973,-0.0,4.41642857142855,4.369999999999989,1.0106243870545906,50.264206162100585
2014-09-25,1965.99,-32.309999999999945,0.0,32.309999999999945,3.697857142857125,6.677857142857127,0.5537490640710223,35.63954288861346
2014-09-26,1982.85,16.8599999999999,16.8599999999999,-0.0,4.902142857142833,6.237142857142836,0.7859596885020601,44.00769477396597
2014-09-29,1977.8,-5.0499999999999545,0.0,5.0499999999999545,4.902142857142833,5.66214285714284,0.8657751986880267,46.40297498309664
2014-09-30,1972.29,-5.509999999999991,0.0,5.509999999999991,4.3842857142856895,6.055714285714267,0.7239915074309959,41.99507389162555
2014-10-01,1946.16,-26.12999999999988,0.0,26.12999999999988,4.258571428571405,7.9221428571428305,0.5375529708772867,34.96159033601121
2014-10-02,1946.17,0.009999999999990905,0.009999999999990905,-0.0,4.2592857142856895,7.071428571428539,0.6023232323232316,37.59061968101869
