Date,Close,Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI 14
2014-07-23,50.09,,0.0,-0.0,,,,
2014-07-24,49.53,-0.5600000000000023,0.0,0.5600000000000023,,,,
2014-07-25,48.84,-0.6899999999999977,0.0,0.6899999999999977,,,,
2014-07-28,48.05,-0.7900000000000063,0.0,0.7900000000000063,,,,
2014-07-29,49.6267,1.5767000000000024,1.5767000000000024,-0.0,,,,
2014-07-30,50.3433,0.7165999999999997,0.7165999999999997,-0.0,,,,
2014-07-31,48.7333,-1.6099999999999994,0.0,1.6099999999999994,,,,
2014-08-01,48.35,-0.3832999999999984,0.0,0.3832999999999984,,,,
2014-08-04,48.88,0.5300000000000011,0.5300000000000011,-0.0,,,,
2014-08-05,49.2267,0.34669999999999845,0.34669999999999845,-0.0,,,,
2014-08-06,49.3533,0.12659999999999627,0.12659999999999627,-0.0,,,,
2014-08-07,48.6533,-0.6999999999999957,0.0,0.6999999999999957,,,,
2014-08-08,49.7567,1.1034000000000006,1.1034000000000006,-0.0,,,,
2014-08-11,50.6167,0.8599999999999994,0.8599999999999994,-0.0,0.37571428571428556,0.33809285714285714,1.111275431517123,52.63526562797073
2014-08-12,50.1233,-0.49340000000000117,0.0,0.49340000000000117,0.37571428571428556,0.3733357142857144,1.0063711328371623,50.158772540455985
2014-08-13,51.2333,1.1099999999999994,1.1099999999999994,-0.0,0.4549999999999998,0.3333357142857142,1.3649902500696423,57.71652758523834
2014-08-14,51.7333,0.5,0.5,-0.0,0.49071428571428555,0.2840500000000001,1.727563054794175,63.33723621009153
2014-08-15,51.7833,0.04999999999999716,0.04999999999999716,-0.0,0.4942857142857139,0.2276214285714282,2.171525402453951,68.46943116942228
2014-08-18,52.3333,0.5500000000000043,0.5500000000000043,-0.0,0.42094999999999977,0.2276214285714282,1.8493425800985366,64.90418502202645
2014-08-19,52.1733,-0.1600000000000037,0.0,0.1600000000000037,0.3697642857142855,0.2390499999999999,1.546807302716108,60.73515263861839
2014-08-20,51.69,-0.48329999999999984,0.0,0.48329999999999984,0.3697642857142855,0.1585714285714285,2.3318468468468465,69.9866156529263
2014-08-21,50.7233,-0.9666999999999959,0.0,0.9666999999999959,0.3697642857142855,0.2002428571428569,1.84657915388457,64.87011440959388
2014-08-22,51.21,0.486699999999999,0.486699999999999,-0.0,0.3666714285714282,0.2002428571428569,1.831133623457231,64.67845983267816
2014-08-25,52.8733,1.6632999999999996,1.6632999999999996,-0.0,0.4607142857142854,0.2002428571428569,2.300777627167013,69.70410876002336
2014-08-26,54.2967,1.4234000000000009,1.4234000000000009,-0.0,0.5533428571428571,0.2002428571428569,2.7633587786259577,73.42799188640976
2014-08-27,54.0567,-0.240000000000002,0.0,0.240000000000002,0.5533428571428571,0.16738571428571447,3.305794998719805,76.77548512417988
2014-08-28,53.28,-0.7766999999999982,0.0,0.7766999999999982,0.4745285714285714,0.22286428571428576,2.1292266273516867,68.04322220515184
2014-08-29,53.9833,0.7032999999999987,0.7032999999999987,-0.0,0.46333571428571424,0.22286428571428576,2.07900387808083,67.5219636091102
2014-09-02,53.5333,-0.45000000000000284,0.0,0.45000000000000284,0.46333571428571424,0.21976428571428588,2.1083303539506595,67.82838739360477
2014-09-03,53.7667,0.23340000000000316,0.23340000000000316,-0.0,0.4007214285714288,0.21976428571428588,1.823414697565573,64.58189436846709
2014-09-04,53.0067,-0.759999999999998,0.0,0.759999999999998,0.36500714285714303,0.27405,1.3318998097323227,57.11651093128271
2014-09-05,52.61,-0.3967000000000027,0.0,0.3967000000000027,0.3614357142857147,0.30238571428571454,1.1952803892852084,54.44773228600636
